2/01/2017;10342;101;AL;912693;1;10040;1;140;4;245.1;176
2/01/2017;12695;101;PB;912693;1;10040;1;87;2;232;178.123608
2/01/2017;10457;101;PI;912822;1;10040;1;78;11;210.7;204.567572
2/01/2017;10457;101;PI;912482;1;10040;1;78;30;178.12;172.93635
2/01/2017;10457;101;PI;7782;1;10042;3;78;1;236.24;229.361928
2/01/2017;11471;101;PI;13529;10010;10028;39;133;3;30;21.329454
2/01/2017;11471;101;PI;13484;10002;10033;39;133;1;18;12.101337
2/01/2017;12325;101;PE;596;2;10043;1;7;4;1500;1178.42
2/01/2017;12325;101;PE;7727;10006;10011;5;7;4;120;67.42
2/01/2017;12325;101;PE;13123;10006;10013;84;7;4;50;22.4
2/01/2017;4601;101;CE;7790;2;10043;1;99;6;684;537.75986
2/01/2017;4601;101;CE;7704;2;10043;1;99;6;1328;1079.01419
2/01/2017;36821;101;PE;912482;1;10040;1;166;2;245;171.999999
2/01/2017;24396;101;MA;912460;1;10042;1;96;2;321;221.499706
2/01/2017;6909;101;AL;7790;2;10043;1;31;1;700;534.154479
2/01/2017;13077;101;CE;912482;1;10040;1;99;2;237;177.781464
2/01/2017;10626;101;PE;7704;2;10043;1;5;2;1411;1079.714007
2/01/2017;8876;101;RN;97798;1;10041;1;164;1;799;431.07
2/01/2017;23289;101;AL;12684;10002;10018;39;140;2;10;0.593387
2/01/2017;16216;101;RN;912482;1;10040;1;25;8;173.54;173.543334
2/01/2017;16216;101;RN;97801;1;10040;1;25;4;161.41;161.407128
2/01/2017;16216;101;RN;912835;1;10040;1;25;4;211.24;211.240344
2/01/2017;16216;101;RN;912849;1;10040;1;25;4;232.03;232.028667
2/01/2017;8660;101;CE;7559;2;10043;1;33;2;1390;1111.473408
2/01/2017;16216;101;RN;97798;1;10041;1;25;4;431.07;431.067724
2/01/2017;23715;101;PI;97762;1;10040;1;143;4;350;271.093497
2/01/2017;11306;101;PI;912524;1;10040;1;145;2;218;152.952479
2/01/2017;8894;101;PE;12464;1;10041;1;25;4;375.21;371.651355
2/01/2017;16216;101;RN;912524;1;10040;1;25;6;151.12;151.117378
2/01/2017;12210;101;PE;912460;1;10042;1;6;2;355;221.7875
2/01/2017;31411;101;MA;912524;1;10040;1;95;4;218;152.785591
2/01/2017;1920;101;PE;13910;2;10043;60;5;2;1290;1068.735
2/01/2017;36995;101;MA;12085;1;10041;1;95;2;660;526.1664
2/01/2017;23715;101;PI;912524;1;10040;1;143;1;198;152.782479
2/01/2017;2142;101;PB;7790;2;10043;1;87;2;704;536.42257
2/01/2017;11471;101;PI;13529;10010;10028;39;133;3;30;21.329454
